file,comment,clean_comment,label,quality_score,quality_level
/content/flask/src/flask/ctx.py,# This allows a custom open_session method to use the request context.,this allows a custom opensession method to use the request context,EXPLANATION,0.79,HIGH
/content/pandas/pandas/core/generic.py,# GH 18561 MultiIndex.drop should raise if label is absent,gh  multiindexdrop should raise if label is absent,EXPLANATION,0.65,MEDIUM
/content/pandas/pandas/tests/tools/test_to_datetime.py,# These should all be equal with infinite perf; this gives,these should all be equal with infinite perf this gives,EXPLANATION,0.93,HIGH
/content/pandas/pandas/core/sorting.py,# all levels done!,all levels done,EXPLANATION,0.6,MEDIUM
/content/pandas/pandas/tests/dtypes/cast/test_promote.py,"# for datetime dtypes, scalar values get cast to to_datetime64",for datetime dtypes scalar values get cast to todatetime,EXPLANATION,0.78,HIGH
/content/pandas/pandas/_typing.py,# quantile interpolation,quantile interpolation,EXPLANATION,0.1,LOW
/content/pandas/pandas/core/generic.py,# Attribute access,attribute access,EXPLANATION,0.1,LOW
/content/pandas/pandas/tests/extension/json/array.py,"# factorize_array expects 1-d array, this is a len-0 2-d array.",factorizearray expects d array this is a len d array,EXPLANATION,0.81,HIGH
/content/pandas/pandas/io/common.py,# so we can index,so we can index,EXPLANATION,0.69,MEDIUM
/content/pandas/pandas/tests/io/parser/test_c_parser_only.py,# other memory requests of parser otherwise modify the contents,other memory requests of parser otherwise modify the contents,EXPLANATION,0.55,MEDIUM
/content/pandas/pandas/core/indexes/accessors.py,"# return the result as a Series, which is by definition a copy",return the result as a series which is by definition a copy,DOCSTRING,0.8,HIGH
/content/pandas/pandas/tests/window/test_api.py,# passed lambda,passed lambda,EXPLANATION,0.49,MEDIUM
/content/pandas/pandas/io/common.py,"# If a buffer does not have the above ""-able"" methods, we simply assume they are",if a buffer does not have the above able methods we simply assume they are,EXPLANATION,0.87,HIGH
/content/pandas/pandas/tests/series/test_arithmetic.py,# Categorical Dtype Comparisons,categorical dtype comparisons,EXPLANATION,0.15,LOW
/content/pandas/pandas/tests/dtypes/test_missing.py,# mixed arrays / lists in left and right,mixed arrays  lists in left and right,EXPLANATION,0.85,HIGH
/content/pandas/pandas/tests/reshape/concat/test_append_common.py,# index.append name match,indexappend name match,EXPLANATION,0.46,MEDIUM
/content/pandas/pandas/tests/io/json/test_ujson.py,# No key.,no key,EXPLANATION,0.6,MEDIUM
/content/pandas/pandas/tests/io/sas/test_sas7bdat.py,# decimals.,decimals,EXPLANATION,0.05,LOW
/content/pandas/pandas/core/series.py,# pragma: no cover,pragma no cover,EXPLANATION,0.46,MEDIUM
/content/pandas/pandas/tests/extension/test_categorical.py,"# When adding categoricals in combine, result is a string",when adding categoricals in combine result is a string,EXPLANATION,0.69,MEDIUM
/content/pandas/pandas/core/arrays/datetimelike.py,# GH#34479 the nanops call will raise a TypeError for non-td64 dtype,gh the nanops call will raise a typeerror for nontd dtype,EXPLANATION,0.98,HIGH
/content/pandas/pandas/core/generic.py,"# i.e. Series, can dispatch to EA",ie series can dispatch to ea,EXPLANATION,0.74,HIGH
/content/pandas/pandas/core/generic.py,#  1) regex is dict-like and 2) to_replace is None,regex is dictlike and  toreplace is none,EXPLANATION,0.8,HIGH
/content/pandas/pandas/core/series.py,# error: Cannot determine type of 'reindex',error cannot determine type of reindex,EXPLANATION,0.53,MEDIUM
/content/pandas/pandas/io/pytables.py,# recreate with tz if indicated,recreate with tz if indicated,EXPLANATION,0.41,MEDIUM
/content/pandas/pandas/io/parsers/python_parser.py,"# we have a mi columns, so read an extra line",we have a mi columns so read an extra line,EXPLANATION,0.98,HIGH
/content/pandas/pandas/tests/io/test_orc.py,# Only testing the first 10 rows of data,only testing the first  rows of data,EXPLANATION,0.74,HIGH
/content/pandas/pandas/core/generic.py,# error: Keywords must be strings,error keywords must be strings,EXPLANATION,0.67,MEDIUM
/content/pandas/pandas/io/common.py,"# error: Argument ""fileobj"" to ""_BytesTarFile"" has incompatible",error argument fileobj to bytestarfile has incompatible,EXPLANATION,0.44,MEDIUM
/content/pandas/pandas/tests/dtypes/test_missing.py,#  three for the tz-naive `now` and exclude the datetim64 variant,three for the tznaive now and exclude the datetim variant,EXPLANATION,0.85,HIGH
/content/pandas/pandas/io/pytables.py,"# EA, use block shape pretending it is 2D",ea use block shape pretending it is d,EXPLANATION,0.86,HIGH
/content/pandas/pandas/tests/arrays/boolean/test_arithmetic.py,# Test generic characteristics / errors,test generic characteristics  errors,EXPLANATION,0.2,LOW
/content/pandas/pandas/io/pytables.py,# remove names for 'level_%d',remove names for leveld,EXPLANATION,0.58,MEDIUM
/content/pandas/pandas/tests/indexes/ranges/test_join.py,# Join withRangeIndex,join withrangeindex,EXPLANATION,0.28,LOW
/content/pandas/pandas/tests/series/test_arithmetic.py,# this is an ExtensionArray,this is an extensionarray,EXPLANATION,0.37,LOW
/content/pandas/pandas/tests/indexes/categorical/test_indexing.py,# respect duplicates instead of taking,respect duplicates instead of taking,EXPLANATION,0.41,MEDIUM
/content/pandas/pandas/tests/indexes/categorical/test_category.py,# noqa: RUF005,noqa ruf,EXPLANATION,0.49,MEDIUM
/content/pandas/pandas/core/generic.py,#  was preserved.,was preserved,EXPLANATION,0.49,MEDIUM
/content/pandas/pandas/core/generic.py,"# reindex_multi calls self.values, so we only want to go",reindexmulti calls selfvalues so we only want to go,EXPLANATION,0.73,HIGH
/content/pandas/pandas/tests/io/parser/test_na_values.py,# mismatched shapes,mismatched shapes,EXPLANATION,0.49,MEDIUM
/content/pandas/pandas/io/json/_json.py,"# Otherwise, we read it into memory for the `read` method.",otherwise we read it into memory for the read method,EXPLANATION,0.81,HIGH
/content/pandas/pandas/tests/io/pytables/test_timezones.py,# select with tz aware,select with tz aware,EXPLANATION,0.58,MEDIUM
/content/pandas/pandas/core/indexes/accessors.py,# pyright: ignore[reportInconsistentConstructor],pyright ignorereportinconsistentconstructor,EXPLANATION,0.1,LOW
/content/pandas/pandas/core/generic.py,# type: ignore[operator],type ignoreoperator,EXPLANATION,0.1,LOW
/content/pandas/pandas/core/dtypes/dtypes.py,# type: ignore[arg-type],type ignoreargtype,EXPLANATION,0.28,LOW
/content/pandas/pandas/tests/series/methods/test_reindex.py,# floats,floats,EXPLANATION,0.55,MEDIUM
/content/pandas/pandas/io/common.py,# already closed,already closed,EXPLANATION,0.28,LOW
/content/pandas/pandas/tests/series/methods/test_compare.py,# Issue https://github.com/pandas-dev/pandas/issues/45506,issue httpsgithubcompandasdevpandasissues,EXPLANATION,0.1,LOW
/content/pandas/pandas/tests/tools/test_to_datetime.py,# See GH#18666,see gh,EXPLANATION,0.6,MEDIUM
/content/pandas/pandas/io/parsers/python_parser.py,"# error: Unexpected keyword argument ""true_values"" for",error unexpected keyword argument truevalues for,EXPLANATION,0.3,LOW
/content/pandas/pandas/tests/dtypes/test_missing.py,# list of strings / unicode,list of strings  unicode,EXPLANATION,0.69,MEDIUM
/content/pandas/pandas/core/arrays/datetimelike.py,# like a timedelta.,like a timedelta,EXPLANATION,0.65,MEDIUM
/content/pandas/pandas/tests/util/test_assert_series_equal.py,# while we're here do Index too,while were here do index too,EXPLANATION,0.8,HIGH
/content/pandas/pandas/tests/indexes/ranges/test_setops.py,# GH#12034 Cases where we operate against another RangeIndex and may,gh cases where we operate against another rangeindex and may,EXPLANATION,0.76,HIGH
/content/requests/src/requests/api.py,"# By using the 'with' statement we are sure the session is closed, thus we",by using the with statement we are sure the session is closed thus we,EXPLANATION,0.95,HIGH
/content/pandas/pandas/core/internals/construction.py,#  are already caught above,are already caught above,EXPLANATION,0.47,MEDIUM
/content/pandas/pandas/core/generic.py,"# error: Argument 1 to ""pos"" has incompatible type ""Union",error argument  to pos has incompatible type union,EXPLANATION,0.55,MEDIUM
/content/pandas/pandas/io/pytables.py,"# attribute ""itemsize""",attribute itemsize,EXPLANATION,0.1,LOW
/content/pandas/pandas/tests/window/test_expanding.py,# min_periods is working correctly,minperiods is working correctly,EXPLANATION,0.2,LOW
/content/pandas/pandas/io/common.py,# Binary mode,binary mode,EXPLANATION,0.28,LOW
/content/pandas/pandas/tests/reshape/merge/test_merge_index_as_string.py,# Handle on param if specified,handle on param if specified,DOCSTRING,0.58,MEDIUM
/content/pandas/pandas/tests/io/pytables/test_errors.py,# more invalid,more invalid,EXPLANATION,0.28,LOW
/content/pandas/pandas/io/pytables.py,# type: ignore[arg-type],type ignoreargtype,EXPLANATION,0.28,LOW
/content/pandas/pandas/core/generic.py,# restrict to same-length tuples,restrict to samelength tuples,EXPLANATION,0.47,MEDIUM
/content/pandas/pandas/tests/tools/test_to_datetime.py,"# 2.5.3 20/12/21   [dayfirst=0, yearfirst=0] -> 2021-12-20 00:00:00",dayfirst yearfirst,EXPLANATION,0.49,MEDIUM
/content/pandas/pandas/core/arrays/datetimelike.py,"# GH#21282 indexing with Ellipsis is similar to a full slice,",gh indexing with ellipsis is similar to a full slice,EXPLANATION,0.81,HIGH
/content/pandas/doc/make.py,# do not generate any warning when parsing the rst,do not generate any warning when parsing the rst,EXPLANATION,0.78,HIGH
/content/pandas/pandas/core/series.py,# Looking for NaN in dict doesn't work ({np.nan : 1}[float('nan')],looking for nan in dict doesnt work npnan  floatnan,EXPLANATION,0.87,HIGH
/content/pandas/pandas/tests/io/test_clipboard.py,# Tests reading of white space separated tables,tests reading of white space separated tables,EXPLANATION,0.62,MEDIUM
/content/pandas/pandas/core/dtypes/dtypes.py,# note: freq is already of type str!,note freq is already of type str,EXPLANATION,0.8,HIGH
/content/pandas/pandas/core/internals/construction.py,"# if they are equal, there is nothing to do",if they are equal there is nothing to do,EXPLANATION,0.92,HIGH
/content/pandas/pandas/tests/test_algos.py,# Anything but object and we get all-False shortcut,anything but object and we get allfalse shortcut,EXPLANATION,0.71,HIGH
/content/pandas/pandas/tests/tools/test_to_datetime.py,# dateutil >= 2.5.0 defaults to yearfirst=True,dateutil   defaults to yearfirsttrue,EXPLANATION,0.37,LOW
/content/pandas/pandas/tests/frame/methods/test_to_csv.py,# the formatters do not break this behaviour,the formatters do not break this behaviour,EXPLANATION,0.68,MEDIUM
/content/pandas/pandas/tests/tools/test_to_datetime.py,# we cast to closest supported unit,we cast to closest supported unit,EXPLANATION,0.6,MEDIUM
/content/pandas/pandas/tests/window/test_timeseries_window.py,# so we need to drop the day,so we need to drop the day,EXPLANATION,0.85,HIGH
/content/pandas/pandas/__init__.py,# pytables,pytables,EXPLANATION,0.23,LOW
/content/pandas/pandas/tests/reshape/merge/test_join.py,# corner cases,corner cases,EXPLANATION,0.28,LOW
/content/pandas/pandas/io/pytables.py,# coordinates here,coordinates here,EXPLANATION,0.1,LOW
/content/pandas/pandas/io/pytables.py,# before their children.),before their children,EXPLANATION,0.46,MEDIUM
/content/pandas/pandas/io/pytables.py,# -1s in the codes and nulls :<,s in the codes and nulls,EXPLANATION,0.8,HIGH
/content/pandas/pandas/core/ops/array_ops.py,# Avoid possible ambiguities with pd.NaT,avoid possible ambiguities with pdnat,EXPLANATION,0.25,LOW
/content/pandas/pandas/core/series.py,# input types through the pa.chunked_array(..) call,input types through the pachunkedarray call,EXPLANATION,0.67,MEDIUM
/content/pandas/pandas/tests/series/test_logical_ops.py,# True | np.nan => True,true  npnan  true,EXPLANATION,0.65,MEDIUM
/content/pandas/pandas/io/pytables.py,# collect the tables,collect the tables,EXPLANATION,0.46,MEDIUM
/content/pandas/pandas/io/json/_normalize.py,# Determine we have a JSON list to turn to lines otherwise just return the,determine we have a json list to turn to lines otherwise just return the,DOCSTRING,0.89,HIGH
/content/pandas/pandas/tests/series/methods/test_clip.py,# naive and tz-aware datetimes,naive and tzaware datetimes,EXPLANATION,0.47,MEDIUM
/content/pandas/pandas/tests/extension/test_sparse.py,# https://github.com/pandas-dev/pandas/issues/20762,httpsgithubcompandasdevpandasissues,EXPLANATION,0.05,LOW
/content/pandas/pandas/core/arrays/datetimelike.py,# e.g. TestTimedelta64ArithmeticUnsorted::test_timedelta,eg testtimedeltaarithmeticunsortedtesttimedelta,EXPLANATION,0.1,LOW
/content/pandas/pandas/core/reshape/melt.py,# frame is a copy,frame is a copy,EXPLANATION,0.69,MEDIUM
/content/pandas/scripts/validate_rst_title_capitalization.py,# Remove a URL from the title. We do this because words in a URL must,remove a url from the title we do this because words in a url must,EXPLANATION,0.95,HIGH
/content/pandas/pandas/io/pytables.py,# write the chunks,write the chunks,EXPLANATION,0.65,MEDIUM
/content/pandas/pandas/core/series.py,# produced by divmod or rdivmod,produced by divmod or rdivmod,EXPLANATION,0.41,MEDIUM
/content/pandas/pandas/core/arrays/datetimelike.py,# TODO: can we reuse is_date_array_normalized?  would need a skipna kwd,todo can we reuse isdatearraynormalized  would need a skipna kwd,TODO,0.76,HIGH
/content/pandas/pandas/io/pytables.py,# recursively create the groups,recursively create the groups,EXPLANATION,0.37,LOW
/content/pandas/pandas/core/arrays/datetimelike.py,#  and there is nothing left to do,and there is nothing left to do,EXPLANATION,0.85,HIGH
/content/pandas/pandas/core/dtypes/dtypes.py,"# error: Signature of ""str"" incompatible with supertype ""PandasExtensionDtype""",error signature of str incompatible with supertype pandasextensiondtype,EXPLANATION,0.4,MEDIUM
/content/pandas/pandas/tests/frame/methods/test_dot.py,"# Check ndarray argument; in this case we get matching values,",check ndarray argument in this case we get matching values,EXPLANATION,0.85,HIGH
/content/pandas/pandas/tests/groupby/methods/test_nth.py,# it works!,it works,EXPLANATION,0.6,MEDIUM
/content/pandas/pandas/tests/config/test_config.py,# without predefining the intermediate steps,without predefining the intermediate steps,EXPLANATION,0.25,LOW
/content/pandas/pandas/tests/arrays/sparse/test_libsparse.py,# No index can be negative.,no index can be negative,EXPLANATION,0.58,MEDIUM
/content/pandas/pandas/tests/test_algos.py,# we are expecting to return in the order,we are expecting to return in the order,DOCSTRING,0.76,HIGH
/content/pandas/pandas/io/parquet.py,# can't write to a remote url,cant write to a remote url,EXPLANATION,0.8,HIGH
